"","RegionType","RegionName","State","CBSA.Title","SizeRankCity","SizeRankMetro","PctPriceCut","DaysOnMarket","BuyerSellerIndex","BuyerSellerIndexMetro","address","lon","lat"
"181","City","Elkridge","MD","Baltimore-Columbia-Towson, MD",1414,20,16.14906832,66.5,0.227272727,9.350828729,"Elkridge,MD",-76.753093,39.205756
"182","City","Odenton","MD","Baltimore-Columbia-Towson, MD",1430,20,20.50359712,76,2.5,9.350828729,"Odenton,MD",-76.69547,39.0625
"183","City","Parkville","MD","Baltimore-Columbia-Towson, MD",1477,20,31.14754098,75.5,8.636363636,9.350828729,"Parkville,MD",-76.530044,39.413106
"184","City","Abingdon","MD","Baltimore-Columbia-Towson, MD",1506,20,26.171875,68,5.681818182,9.350828729,"Abingdon,MD",-76.277279,39.472579
"185","City","Severna Park","MD","Baltimore-Columbia-Towson, MD",1751,20,24.72527473,76,7.727272727,9.350828729,"Severna Park,MD",-76.57197,39.08337
"186","City","Lochearn","MD","Baltimore-Columbia-Towson, MD",1886,20,24.27184466,77,7.954545455,9.350828729,"Lochearn,MD",-76.722194,39.340662
"187","City","Aberdeen","MD","Baltimore-Columbia-Towson, MD",2017,20,21.09375,77,4.318181818,9.350828729,"Aberdeen,MD",-76.231177,39.499909
"188","City","Carney","MD","Baltimore-Columbia-Towson, MD",2046,20,26.37362637,72,6.590909091,9.350828729,"Carney,MD",-76.523576,39.394274
"189","City","Cockeysville","MD","Baltimore-Columbia-Towson, MD",2076,20,21.3740458,76.5,4.772727273,9.350828729,"Cockeysville,MD",-77.0142,39.328104
"190","City","Edgewood","MD","Baltimore-Columbia-Towson, MD",2256,20,13.39285714,77.5,1.363636364,9.350828729,"Edgewood,MD",-76.293579,39.434799
"191","City","Crofton","MD","Baltimore-Columbia-Towson, MD",2259,20,18.88111888,62,0.454545455,9.350828729,"Crofton,MD",-76.68438,39.00891
"192","City","Arnold","MD","Baltimore-Columbia-Towson, MD",2576,20,21.21212121,77,4.545454545,9.350828729,"Arnold,MD",-76.49784,39.04362
"193","City","Edgewater","MD","Baltimore-Columbia-Towson, MD",2595,20,22.54901961,95,9.772727273,9.350828729,"Edgewater,MD",-76.54996,38.95706
"194","City","Rosedale","MD","Baltimore-Columbia-Towson, MD",2891,20,28.84615385,89,10,9.350828729,"Rosedale,MD",-76.488035,39.339957
"195","City","Forest Hill","MD","Baltimore-Columbia-Towson, MD",3262,20,23.76237624,70,5.227272727,9.350828729,"Forest Hill,MD",-76.392733,39.587155
"196","City","Havre de Grace","MD","Baltimore-Columbia-Towson, MD",3864,20,21.48148148,92,9.090909091,9.350828729,"Havre de Grace,MD",-76.15517,39.560095
"197","City","Joppa","MD","Baltimore-Columbia-Towson, MD",3918,20,21.56862745,89,8.409090909,9.350828729,"Joppa,MD",-76.351881,39.449157
"198","City","Hampstead","MD","Baltimore-Columbia-Towson, MD",3930,20,19.41747573,69,0.909090909,9.350828729,"Hampstead,MD",-76.864427,39.614552
"199","City","Centreville","MD","Baltimore-Columbia-Towson, MD",6493,20,18.42105263,117,6.818181818,9.350828729,"Centreville,MD",-76.091375,39.084003
"200","City","Brooklyn Park","MD","Baltimore-Columbia-Towson, MD",6580,20,17.10526316,83,2.954545455,9.350828729,"Brooklyn Park,MD",-76.616356,39.228441
"201","City","Stevensville","MD","Baltimore-Columbia-Towson, MD",7082,20,19.7740113,97,7.5,9.350828729,"Stevensville,MD",-76.31706,38.97514
"202","City","Barnstable","MA","Barnstable Town, MA",988,199,19.08957416,88,3.333333333,9.212707182,"Barnstable,MA",-70.301394,41.697313
"203","City","Yarmouth","MA","Barnstable Town, MA",2147,199,19.16461916,80,2.666666667,9.212707182,"Yarmouth,MA",-70.298442,41.657863
"204","City","East Falmouth","MA","Barnstable Town, MA",2946,199,20,81,6,9.212707182,"East Falmouth,MA",-70.55554,41.57076
"205","City","Bourne","MA","Barnstable Town, MA",2949,199,17.91666667,62,1.333333333,9.212707182,"Bourne,MA",-70.59892,41.741217
"206","City","Dennis","MA","Barnstable Town, MA",4857,199,16.15598886,75,2,9.212707182,"Dennis,MA",-70.19933,41.73296
"207","City","Mashpee","MA","Barnstable Town, MA",5021,199,19.84536082,96,6.666666667,9.212707182,"Mashpee,MA",-70.48114,41.64844
"208","City","Sandwich","MA","Barnstable Town, MA",5723,199,21.95121951,89,8.666666667,9.212707182,"Sandwich,MA",-70.477482,41.711291
"209","City","Brewster","MA","Barnstable Town, MA",7068,199,20.57142857,72,4.666666667,9.212707182,"Brewster,MA",-70.08126,41.76176
"210","City","Harwich","MA","Barnstable Town, MA",7184,199,16.66666667,57,0.666666667,9.212707182,"Harwich,MA",-70.07585,41.68622
"211","City","Falmouth","MA","Barnstable Town, MA",7965,199,23.72881356,73.5,7.333333333,9.212707182,"Falmouth,MA",-70.628285,41.57419
"212","City","Chatham","MA","Barnstable Town, MA",9740,199,13.92405063,113,4,9.212707182,"Chatham,MA",-69.96321,41.67633
"213","City","Orleans","MA","Barnstable Town, MA",9883,199,20.66666667,130,10,9.212707182,"Orleans,MA",-70.00107,41.7899
"214","City","Eastham","MA","Barnstable Town, MA",10114,199,21.48148148,107,9.333333333,9.212707182,"Eastham,MA",-69.97391,41.83011
"215","City","Provincetown","MA","Barnstable Town, MA",10967,199,19.48717949,126,8,9.212707182,"Provincetown,MA",-70.17864,42.05844
"216","City","Truro","MA","Barnstable Town, MA",11127,199,12.17391304,132,5.333333333,9.212707182,"Truro,MA",-70.047163,41.987377
"217","City","Birmingham","AL","Birmingham-Hoover, AL",84,49,17.76384535,77,10,3.729281768,"Birmingham,AL",-86.801904,33.456412
"218","City","Hoover","AL","Birmingham-Hoover, AL",453,49,19.7747184,61,7.777777778,3.729281768,"Hoover,AL",-86.811378,33.405387
"219","City","Bessemer","AL","Birmingham-Hoover, AL",1468,49,12.87878788,124,8.333333333,3.729281768,"Bessemer,AL",-86.951784,33.402429
"220","City","Vestavia Hills","AL","Birmingham-Hoover, AL",1472,49,18.01242236,64,6.666666667,3.729281768,"Vestavia Hills,AL",-86.787767,33.448718
"221","City","Alabaster","AL","Birmingham-Hoover, AL",1633,49,18.22660099,52.5,3.333333333,3.729281768,"Alabaster,AL",-86.794377,33.193415
"222","City","Homewood","AL","Birmingham-Hoover, AL",1915,49,21.71428571,65,9.444444444,3.729281768,"Homewood,AL",-86.800823,33.471773
"223","City","Mountain Brook","AL","Birmingham-Hoover, AL",2559,49,15.6462585,61,1.666666667,3.729281768,"Mountain Brook,AL",-86.734834,33.488142
"224","City","Pell City","AL","Birmingham-Hoover, AL",2581,49,13.4751773,77,5.555555556,3.729281768,"Pell City,AL",-86.325995,33.592484
"225","City","Pelham","AL","Birmingham-Hoover, AL",2759,49,11.34453782,55,0.555555556,3.729281768,"Pelham,AL",-86.767961,33.293157
"226","City","Clanton","AL","Birmingham-Hoover, AL",2830,49,9.022556391,85,2.777777778,3.729281768,"Clanton,AL",-86.652875,32.856632
"227","City","Trussville","AL","Birmingham-Hoover, AL",2877,49,17.71217712,70,7.222222222,3.729281768,"Trussville,AL",-86.58589,33.646334
"228","City","Helena","AL","Birmingham-Hoover, AL",3731,49,13.43283582,53,1.111111111,3.729281768,"Helena,AL",-86.901975,33.266341
"229","City","Center Point","AL","Birmingham-Hoover, AL",3805,49,16.25,83,8.888888889,3.729281768,"Center Point,AL",-86.6836,33.645658
"230","City","Calera","AL","Birmingham-Hoover, AL",4781,49,19.35483871,55,4.444444444,3.729281768,"Calera,AL",-86.725315,33.138832
"231","City","Hueytown","AL","Birmingham-Hoover, AL",5607,49,9.734513274,99,5,3.729281768,"Hueytown,AL",-86.996661,33.45122
"232","City","Gardendale","AL","Birmingham-Hoover, AL",6178,49,16.53543307,70.5,6.111111111,3.729281768,"Gardendale,AL",-86.848289,33.70615
"233","City","Chelsea","AL","Birmingham-Hoover, AL",7267,49,14.69387755,69,3.888888889,3.729281768,"Chelsea,AL",-86.656328,33.298238
"234","City","Clay","AL","Birmingham-Hoover, AL",8968,49,10.84337349,75,2.222222222,3.729281768,"Clay,AL",-86.929208,33.544622
"235","City","Boise","ID","Boise City, ID",72,85,22.04599524,42,6,4.171270718,"Boise,ID",-116.272921,43.603768
"236","City","Nampa","ID","Boise City, ID",227,85,20.76023392,46,1,4.171270718,"Nampa,ID",-116.61063,43.595567
"237","City","Meridian","ID","Boise City, ID",297,85,20.77419355,48,4,4.171270718,"Meridian,ID",-116.421656,43.579067
"238","City","Caldwell","ID","Boise City, ID",601,85,21.35135135,47,7,4.171270718,"Caldwell,ID",-116.65629,43.661908
"239","City","Eagle","ID","Boise City, ID",1362,85,19.09722222,65,8,4.171270718,"Eagle,ID",-116.393662,43.6635
"240","City","Kuna","ID","Boise City, ID",2553,85,20.83333333,49,9,4.171270718,"Kuna,ID",-116.338457,43.459904
"241","City","Garden City","ID","Boise City, ID",3794,85,19.29824561,50,3,4.171270718,"Garden City,ID",-116.238174,43.622111
"242","City","Emmett","ID","Boise City, ID",4343,85,17,65,5,4.171270718,"Emmett,ID",-116.492657,43.908876
"243","City","Middleton","ID","Boise City, ID",6984,85,25,58.5,10,4.171270718,"Middleton,ID",-116.62014,43.70683
"244","City","Star","ID","Boise City, ID",9912,85,19.10828025,57,2,4.171270718,"Star,ID",-116.491613,43.680957
"245","City","Boston","MA","Boston-Cambridge-Newton, MA-NH",22,10,17.87032156,63,2.542372881,7.320441989,"Boston,MA",-71.026964,42.370567
"246","City","Lowell","MA","Boston-Cambridge-Newton, MA-NH",254,10,18.55670103,60,2.033898305,7.320441989,"Lowell,MA",-71.303309,42.656045
"247","City","Cambridge","MA","Boston-Cambridge-Newton, MA-NH",260,10,16.99346405,52,0.338983051,7.320441989,"Cambridge,MA",-71.132947,42.380442
"248","City","Brockton","MA","Boston-Cambridge-Newton, MA-NH",321,10,21.32132132,69,5.593220339,7.320441989,"Brockton,MA",-71.010185,42.545497
"249","City","Lynn","MA","Boston-Cambridge-Newton, MA-NH",348,10,18.30357143,60,1.525423729,7.320441989,"Lynn,MA",-70.946743,42.461246
"250","City","Newton","MA","Boston-Cambridge-Newton, MA-NH",364,10,28.2208589,75,8.813559322,7.320441989,"Newton,MA",-71.188149,42.353696
"251","City","Quincy","MA","Boston-Cambridge-Newton, MA-NH",416,10,22.85714286,63,5.254237288,7.320441989,"Quincy,MA",-71.006042,42.241799
"252","City","Lawrence","MA","Boston-Cambridge-Newton, MA-NH",459,10,11.76470588,69,2.372881356,7.320441989,"Lawrence,MA",-71.161052,42.70734
"253","City","Waltham","MA","Boston-Cambridge-Newton, MA-NH",628,10,16.56441718,54,0.169491525,7.320441989,"Waltham,MA",-71.2398,42.388938
"254","City","Haverhill","MA","Boston-Cambridge-Newton, MA-NH",638,10,19.47565543,67,4.915254237,7.320441989,"Haverhill,MA",-71.072501,42.792639
"255","City","Brookline","MA","Boston-Cambridge-Newton, MA-NH",687,10,19.19191919,66,4.237288136,7.320441989,"Brookline,MA",-71.088745,42.308198
"256","City","Weymouth","MA","Boston-Cambridge-Newton, MA-NH",769,10,16.72862454,60,1.016949153,7.320441989,"Weymouth,MA",-70.95514,42.20794
"257","City","Peabody","MA","Boston-Cambridge-Newton, MA-NH",831,10,17.07317073,58,1.186440678,7.320441989,"Peabody,MA",-70.973646,42.536996
"258","City","Plymouth","MA","Boston-Cambridge-Newton, MA-NH",866,10,20.1980198,78,7.457627119,7.320441989,"Plymouth,MA",-70.638717,41.886207
"259","City","Methuen","MA","Boston-Cambridge-Newton, MA-NH",896,10,21.875,61,3.559322034,7.320441989,"Methuen,MA",-71.186915,42.73184
"260","City","Billerica","MA","Boston-Cambridge-Newton, MA-NH",1057,10,22.37762238,60.5,3.898305085,7.320441989,"Billerica,MA",-71.251725,42.54933
"261","City","Salem","MA","Boston-Cambridge-Newton, MA-NH",1103,10,16.05839416,60.5,0.677966102,7.320441989,"Salem,MA",-70.873647,42.642845
"262","City","Marlborough","MA","Boston-Cambridge-Newton, MA-NH",1126,10,34.58646617,58,6.101694915,7.320441989,"Marlborough,MA",-71.54546,42.34909
"263","City","Beverly","MA","Boston-Cambridge-Newton, MA-NH",1231,10,17.96875,59,1.355932203,7.320441989,"Beverly,MA",-70.853843,42.565145
"264","City","Natick","MA","Boston-Cambridge-Newton, MA-NH",1282,10,22.89156627,61,5.084745763,7.320441989,"Natick,MA",-71.3495,42.28343
"265","City","Andover","MA","Boston-Cambridge-Newton, MA-NH",1292,10,28.0952381,65,7.627118644,7.320441989,"Andover,MA",-71.165685,42.647991
"266","City","Chelmsford","MA","Boston-Cambridge-Newton, MA-NH",1294,10,24.85549133,56,4.06779661,7.320441989,"Chelmsford,MA",-71.36728,42.59981
"267","City","Derry","NH","Boston-Cambridge-Newton, MA-NH",1372,10,13.8121547,61.5,0.508474576,7.320441989,"Derry,NH",-71.27786,42.88973
"268","City","Franklin","MA","Boston-Cambridge-Newton, MA-NH",1391,10,23.75,70,7.796610169,7.320441989,"Franklin,MA",-71.404814,42.08868
"269","City","Dracut","MA","Boston-Cambridge-Newton, MA-NH",1491,10,27.64227642,62,6.440677966,7.320441989,"Dracut,MA",-71.30201,42.67037
"270","City","Dover","NH","Boston-Cambridge-Newton, MA-NH",1496,10,17.25663717,61,1.694915254,7.320441989,"Dover,NH",-70.887661,43.190666
"271","City","North Andover","MA","Boston-Cambridge-Newton, MA-NH",1513,10,22.22222222,65.5,5.423728814,7.320441989,"North Andover,MA",-71.087689,42.672835
"272","City","Tewksbury","MA","Boston-Cambridge-Newton, MA-NH",1517,10,22.88135593,59,3.728813559,7.320441989,"Tewksbury,MA",-71.23422,42.61065
"273","City","Needham","MA","Boston-Cambridge-Newton, MA-NH",1530,10,15.27777778,75,4.745762712,7.320441989,"Needham,MA",-71.08923,42.180048
"274","City","Rochester","NH","Boston-Cambridge-Newton, MA-NH",1535,10,14.65968586,62.5,0.847457627,7.320441989,"Rochester,NH",-70.991203,43.262994
"275","City","Wellesley","MA","Boston-Cambridge-Newton, MA-NH",1612,10,26.05633803,78,8.983050847,7.320441989,"Wellesley,MA",-71.27875,42.300596
"276","City","Salem","NH","Boston-Cambridge-Newton, MA-NH",1618,10,19.76047904,62,2.881355932,7.320441989,"Salem,NH",-71.20089,42.78842
"277","City","Stoughton","MA","Boston-Cambridge-Newton, MA-NH",1672,10,19.65811966,63,3.389830508,7.320441989,"Stoughton,MA",-71.10227,42.1251
"278","City","Milton","MA","Boston-Cambridge-Newton, MA-NH",1719,10,25.84269663,67.5,7.118644068,7.320441989,"Milton,MA",-71.078494,42.240598
"279","City","Danvers","MA","Boston-Cambridge-Newton, MA-NH",1728,10,25,57,4.576271186,7.320441989,"Danvers,MA",-70.949245,42.577188
"280","City","Bridgewater","MA","Boston-Cambridge-Newton, MA-NH",1729,10,29.46428571,79.5,10,7.320441989,"Bridgewater,MA",-70.976558,41.973741
"281","City","Gloucester","MA","Boston-Cambridge-Newton, MA-NH",1748,10,20.80924855,72,6.271186441,7.320441989,"Gloucester,MA",-70.694179,42.630011
"282","City","Walpole","MA","Boston-Cambridge-Newton, MA-NH",1956,10,26.2295082,69,7.966101695,7.320441989,"Walpole,MA",-71.255533,42.148624
"283","City","Dedham","MA","Boston-Cambridge-Newton, MA-NH",1970,10,21.59090909,63,4.406779661,7.320441989,"Dedham,MA",-71.181141,42.244733
"284","City","Londonderry","NH","Boston-Cambridge-Newton, MA-NH",1985,10,21.47239264,57,2.203389831,7.320441989,"Londonderry,NH",-71.387776,42.8712
"285","City","Middleborough","MA","Boston-Cambridge-Newton, MA-NH",2099,10,32.71028037,73,9.152542373,7.320441989,"Middleborough,MA",-70.701357,41.970474
"286","City","Westford","MA","Boston-Cambridge-Newton, MA-NH",2131,10,22.01834862,69,5.93220339,7.320441989,"Westford,MA",-71.43784,42.57926
"287","City","Marshfield","MA","Boston-Cambridge-Newton, MA-NH",2248,10,28.64583333,69,8.13559322,7.320441989,"Marshfield,MA",-70.710744,42.111805
"288","City","Hingham","MA","Boston-Cambridge-Newton, MA-NH",2392,10,29.12087912,77,9.491525424,7.320441989,"Hingham,MA",-70.88977,42.24177
"289","City","Wareham","MA","Boston-Cambridge-Newton, MA-NH",2494,10,19.04761905,75,5.762711864,7.320441989,"Wareham,MA",-70.694662,41.760216
"290","City","Portsmouth","NH","Boston-Cambridge-Newton, MA-NH",2500,10,21.73913043,72,6.949152542,7.320441989,"Portsmouth,NH",-71.013202,43.005895
"291","City","Sudbury","MA","Boston-Cambridge-Newton, MA-NH",3191,10,32.62411348,75,9.322033898,7.320441989,"Sudbury,MA",-71.41617,42.38343
"292","City","Pembroke","MA","Boston-Cambridge-Newton, MA-NH",3325,10,15.29411765,70,3.220338983,7.320441989,"Pembroke,MA",-70.800778,42.065702
"293","City","Newburyport","MA","Boston-Cambridge-Newton, MA-NH",3412,10,22.16216216,73,7.288135593,7.320441989,"Newburyport,MA",-70.873196,42.80965
"294","City","Amesbury","MA","Boston-Cambridge-Newton, MA-NH",3677,10,23.58490566,68,6.779661017,7.320441989,"Amesbury,MA",-70.948211,42.853539
"295","City","Hopkinton","MA","Boston-Cambridge-Newton, MA-NH",3858,10,29.62962963,76,9.661016949,7.320441989,"Hopkinton,MA",-71.52282,42.22358
"296","City","Abington","MA","Boston-Cambridge-Newton, MA-NH",3926,10,23.63636364,78,8.305084746,7.320441989,"Abington,MA",-70.959888,42.11749
"297","City","Scituate","MA","Boston-Cambridge-Newton, MA-NH",4333,10,26.05042017,78,8.474576271,7.320441989,"Scituate,MA",-70.770188,42.207254
"298","City","Exeter","NH","Boston-Cambridge-Newton, MA-NH",4596,10,16.79389313,65,2.711864407,7.320441989,"Exeter,NH",-70.94783,42.98148
"299","City","Windham","NH","Boston-Cambridge-Newton, MA-NH",4734,10,14.70588235,65,1.86440678,7.320441989,"Windham,NH",-71.30423,42.80064
"300","City","Duxbury","MA","Boston-Cambridge-Newton, MA-NH",4777,10,24.46043165,84,8.644067797,7.320441989,"Duxbury,MA",-70.67226,42.04177
"301","City","Hampton","NH","Boston-Cambridge-Newton, MA-NH",4853,10,16,69.5,3.050847458,7.320441989,"Hampton,NH",-70.836728,42.939601
"302","City","Weston","MA","Boston-Cambridge-Newton, MA-NH",5927,10,26.92307692,99,9.830508475,7.320441989,"Weston,MA",-71.459405,42.446396
"303","City","Cohasset","MA","Boston-Cambridge-Newton, MA-NH",9305,10,16.66666667,99.5,6.610169492,7.320441989,"Cohasset,MA",-70.815826,42.233938
"304","City","Bridgeport","CT","Bridgeport-Stamford-Norwalk, CT",171,58,15.82417582,84,0.5,9.723756906,"Bridgeport,CT",-73.363661,41.308873
"305","City","Stamford","CT","Bridgeport-Stamford-Norwalk, CT",207,58,19.95359629,72,2.5,9.723756906,"Stamford,CT",-73.536216,41.054082
"306","City","Danbury","CT","Bridgeport-Stamford-Norwalk, CT",407,58,15.89242054,89,2,9.723756906,"Danbury,CT",-73.471416,41.376242
"307","City","Norwalk","CT","Bridgeport-Stamford-Norwalk, CT",408,58,16.87388988,89,3,9.723756906,"Norwalk,CT",-73.442423,41.126146
"308","City","Greenwich","CT","Bridgeport-Stamford-Norwalk, CT",672,58,18.92744479,118,6.5,9.723756906,"Greenwich,CT",-73.62617,41.042746
"309","City","Fairfield","CT","Bridgeport-Stamford-Norwalk, CT",683,58,25.52845528,99,8,9.723756906,"Fairfield,CT",-73.282408,41.175173
"310","City","Stratford","CT","Bridgeport-Stamford-Norwalk, CT",842,58,21.41230068,86,4.5,9.723756906,"Stratford,CT",-73.130503,41.207146
"311","City","Shelton","CT","Bridgeport-Stamford-Norwalk, CT",1080,58,25.34246575,96,7,9.723756906,"Shelton,CT",-73.087786,41.265694
"312","City","Trumbull","CT","Bridgeport-Stamford-Norwalk, CT",1227,58,26.31578947,83.5,6,9.723756906,"Trumbull,CT",-73.206957,41.259996
"313","City","Newtown","CT","Bridgeport-Stamford-Norwalk, CT",1684,58,18.21561338,87,1.5,9.723756906,"Newtown,CT",-73.310561,41.396295
"314","City","Westport","CT","Bridgeport-Stamford-Norwalk, CT",1894,58,19.90049751,84,3.5,9.723756906,"Westport,CT",-73.343261,41.144496
"315","City","Ridgefield","CT","Bridgeport-Stamford-Norwalk, CT",1951,58,21.93548387,105.5,7.5,9.723756906,"Ridgefield,CT",-73.494637,41.308201
"316","City","Darien","CT","Bridgeport-Stamford-Norwalk, CT",2490,58,21.67832168,132.5,8.5,9.723756906,"Darien,CT",-73.480765,41.075846
"317","City","New Canaan","CT","Bridgeport-Stamford-Norwalk, CT",2732,58,21.13022113,169,9,9.723756906,"New Canaan,CT",-73.501267,41.162209
"318","City","Monroe","CT","Bridgeport-Stamford-Norwalk, CT",2839,58,18.85714286,97,5,9.723756906,"Monroe,CT",-73.236918,41.341845
"319","City","Bethel","CT","Bridgeport-Stamford-Norwalk, CT",2960,58,18.42105263,83,1,9.723756906,"Bethel,CT",-73.39908,41.381244
"320","City","Wilton","CT","Bridgeport-Stamford-Norwalk, CT",3171,58,26.00732601,111,9.5,9.723756906,"Wilton,CT",-73.439165,41.209695
"321","City","Brookfield","CT","Bridgeport-Stamford-Norwalk, CT",3659,58,13.23529412,114,4,9.723756906,"Brookfield,CT",-73.40957,41.48259
"322","City","New Fairfield","CT","Bridgeport-Stamford-Norwalk, CT",4946,58,18.65671642,102,5.5,9.723756906,"New Fairfield,CT",-73.491042,41.486689
"323","City","Weston","CT","Bridgeport-Stamford-Norwalk, CT",6766,58,22.95081967,137,10,9.723756906,"Weston,CT",-73.376263,41.222945
